organizationId,organizationName,id,name,description,address,city,state,zip,latitude,longitude,type,updatedAt,updatedAtHuman,categories,revenue,ein 
903651,Microloan Foundation USA Inc,903651,Microloan Foundation USA Inc,"Part 1: the microloan foundation is an international development organization that reduces poverty and inequality by providing microfinance services to impoverished women living in remote rural areas in sub-saharan african countries. The organization has assisted approximately 240,000 women and 960,000 children since inception. Microloan foundation USA is the fundraising arm for these purposes. - Part 3: the microloan foundation is an international development organization that reduces poverty and inequality by providing microfinance services to impoverished women living in remote rural areas in sub-saharan african countries. Mlf USA is the us fundraising arm of these purposes.",237 Bonad Rd,Chestnut Hill,MA,02467,42.301558,-71.15164999999999,organization,2023-10-10 20:26:31,1 month ago,"ND,WINTL",31715,421751736
1946395,Sippican Womans Club,1946395,Sippican Womans Club,"Part 1: social, educational & humanitarian",PO Box 121,Marion,MA,02738,-0.001,0.001,organization,2023-10-10 20:12:41,1 month ago,WSNW,31362,043370241
1946337,Somerset Berkley Softball League,1946337,Somerset Berkley Softball League,Recreation softball league for girls aged 5 to 12,PO Box 564,Somerset,MA,02726,-0.001,0.001,organization,2023-10-10 20:12:40,1 month ago,"GIRL,WSW",29875,043251617
283929,Rainbow Camp of Massachusetts Inc E Carol K Milne President,283929,Rainbow Camp of Massachusetts Inc E Carol K Milne President,Overnight camp for young women,115 Pine St,S Weymouth,MA,02190,42.182766,-70.93454600000001,organization,2023-10-10 20:12:29,1 month ago,GIRL,29640,042602112
1946649,Alumnae I Association of Simmons University,1946649,Alumnae I Association of Simmons University,The organizations primary exempt purpose is to support student and alumnae activities.,300 The Fenway,Boston,MA,02115,-0.001,-0.001,organization,2023-10-10 20:12:47,1 month ago,WEDUC,29457,046051852
2076680,Family Independence Inc,2076680,Family Independence Inc,"Part 1: our mission is to provide hope and stability for at-risk families, children, and youth living in their teen parent program and their adult shelter program. Through the care and services provided by family independence young families are given the opportunity to change the trajectory of their lives by helping them build confidence in their abilities as parents as well as discovering the essence of their true self and becoming contributing members of society. - Part 3: family independence, Inc. Will provide group home living for teen mothers and their children who are receiving public assistance and are unable to live with their families or the children's fathers due to abuse, neglect, substance abuse or other extenuating circumstances. The organization will conduct various programs to help these mothers and children move toward social independence and economic self-sufficiency. These programs will assist the teen mothers to complete high school or equivalent education, practice good parenting and life management skills, avoid child abuse, and raise healthy, emotionally stable and school-ready children.",11 Mt Pleasant Ave,Roxbury,MA,02119,-0.001,0.001,organization,2023-10-10 20:42:07,1 month ago,WHSV,29233,823528268
1605094,Norfolk Girls Softball Inc,1605094,Norfolk Girls Softball Inc,Town youth softball,PO Box 467,Norfolk,MA,02056,0.001,0.001,organization,2023-10-10 19:12:24,1 month ago,GIRL,27920,464756385
948558,Bakes for Breast Cancer,948558,Bakes for Breast Cancer,"Part 1: the corporation's main purpose is to raise funds to support education, research, detection, prevention and treatment or study of breast cancer and to support services for people or families affected by breast cancer directly or indirectly.",14 Bellevue Dr,Needham,MA,02492,-0.001,-0.001,organization,2023-10-10 20:27:20,1 month ago,WHLTH,27287,453235414
658482,Run for Faith Inc,658482,Run for Faith Inc,"Part 1: to raise money for charity, those charities being the plymouth public schools(music scholarship), plymouth public library(childrens activities), and the dana farber cancer institute(cancer research & ovarian cancer), and other public charities - part 3: to raise money for charity,",367 r court street,Plymouth,MA,02360,41.978486,-70.68887000000001,organization,2023-10-10 19:03:10,1 month ago,"WHLTH,WHSV",27054,275426948
1946408,Fathers and Mothers Infants Elders and Youth Inc Family Inc,1946408,Fathers and Mothers Infants Elders and Youth Inc Family Inc,To develop systems of mutual support that will enhance the quality of life for all children and families.,80 Waban Hill Rd,Newton,MA,02467,0.001,0.001,organization,2023-10-10 20:12:42,1 month ago,WHSV,26470,043391863
1946336,Newburyport Girls Basketball Association Ltd,1946336,Newburyport Girls Basketball Association Ltd,Operates a girls basketball league,21 Pleasant Street,Newburyport,MA,01950,-0.001,0.001,organization,2023-10-10 18:52:15,1 month ago,GIRL,26145,043250836
450551,Endowment Fund for the History of Women in Medicine,450551,Endowment Fund for the History of Women in Medicine,"Part 1: to accept, hold and invest the contributions received to preserve, expand and make available the archival records and collections of historical material of women in medicine - part 3: to accept, hold and invest the contributions received to preserve, expand and make available the archival records and collections of historical material of women in medicine.",800 Boylston St Unit 990251,Boston,MA,02199,42.346160000000005,-71.08151,organization,2023-10-10 20:16:55,1 month ago,WART,26008,233100110
1946575,Ladies Library Association of Randolph,1946575,Ladies Library Association of Randolph,See schedule o,360 N Main St,Randolph,MA,02368,0.001,-0.001,organization,2023-10-10 20:12:46,1 month ago,WSW,25635,043748737
1946472,South Attleboro Girls Recreation Association,1946472,South Attleboro Girls Recreation Association,Sagra is dedicated to providing attleboro area girls from kindergarten to 18 years old the fundametal skills necessary to compete locally and statewide in softball field hockey while teaching them sprotsmanship comradarie and didication all values t,PO Box 3696,Attleboro,MA,02703,-0.001,-0.001,organization,2023-10-10 20:12:43,1 month ago,GIRL,25628,043525027
1616355,Methuen Girls Softball Incoporated,1616355,Methuen Girls Softball Incoporated,"To promote, encourage, direct, and operate a young women's softball league dedicated to fair play and sportsmanship for all young women residing in methuen.",23 Burnham Road,Methuen,MA,01844,42.702324999999995,-71.20132799999999,organization,2023-10-10 20:14:55,1 month ago,GIRL,25110,202380720
327879,Womanade at the Pinehills Inc,327879,Womanade at the Pinehills Inc,Provide emergency assistance to families.,33 Summer House Dr,Plymouth,MA,02360,41.88113,-70.60214400000001,organization,2023-10-10 18:53:44,1 month ago,WHSV,23910,134334549
2259876,Wellesley Girls Lacrosse,2259876,Wellesley Girls Lacrosse,To foster national or international girls sports competition,3 Wildon Rd,Wellesley,MA,02482,-0.001,0.001,organization,2023-10-10 20:46:15,1 month ago,GIRL,23123,861452812
583143,Heaps of Hope,583143,Heaps of Hope,To provide patient and family support to women with cancer,60 Walnut Street,Wellesley,MA,02481,42.325993,-71.25323800000001,organization,2023-10-10 19:00:28,1 month ago,WHSV,22680,263322857
380844,Bridgewater Girls Softball League,380844,Bridgewater Girls Softball League,Girls recreational softball league,PO Box 362,Bridgewater,MA,02324,0.001,-0.001,organization,2023-10-10 18:55:32,1 month ago,GIRL,22123,204661646
2253935,Triton Vikings Girls Soccer Boosters Inc,2253935,Triton Vikings Girls Soccer Boosters Inc,To provide assistance to girls and their parents by offering a soccer program and to conduct purposes as May be carried out by a corporation organized under mgl 180 and described in irc 501(c)(3).,4 Long Hill Rd,Rowley,MA,01969,-0.001,0.001,organization,2023-10-10 20:45:59,1 month ago,GIRL,21807,854238175
1942949,Edwards Empowerment Fund Corp,1942949,Edwards Empowerment Fund Corp,"The edwards empowerment fund is organized and will operate exclusively for the charitable purpose of benefiting local parent scholarships in honor of maverick mothers in east boston, MA. The edwards empowerment fund will continue to raise money in order to provide single mothers in the community scholarships that will allow them to further their education.",137 Lewis Wharf,Boston,MA,02110,42.362656,-71.04965899999999,organization,2023-10-10 19:29:57,1 month ago,WSW,21255,833912681
2277441,Wellesley Raiders Girls Lacrosse Booster Club,2277441,Wellesley Raiders Girls Lacrosse Booster Club,The purpose of this corporation is to foster encourage and support athletic exercise specifically wellesley high school girls lacrosse,10 Essex Rd,Wellesley,MA,02481,-0.001,-0.001,organization,2023-10-10 20:46:29,1 month ago,GIRL,20110,863116621
1946425,Help Us Get Safe H U G S II Inc,1946425,Help Us Get Safe H U G S II Inc,To educate communities about domestic violence while assisting victims and their families. Hugs helps victims of domestc violence leave abusive enviroments and gives them the means to survive outside the relationship.,PO Box 43,North Easton,MA,02356,-0.001,-0.001,organization,2023-10-10 20:12:42,1 month ago,GV,19190,043427743
1946277,Bellingham Girls Softball Association Bgsa,1946277,Bellingham Girls Softball Association Bgsa,"To govern,conduct,promote and encourage the playing of softball for children with the opportunity to learn the fundamentals of the sport in a safe and organized manner",PO Box 851,Bellingham,MA,02019,-0.001,-0.001,organization,2023-10-10 20:12:38,1 month ago,GIRL,18580,043139698
1946166,The Mother Connection Inc,1946166,The Mother Connection Inc,Part 1: educational network for families,PO Box 2089,Andover,MA,01810,0.001,0.001,organization,2023-10-10 20:12:36,1 month ago,WEDUC,17896,042759640
1705700,2 Sides Project Inc,1705700,2 Sides Project Inc,To promote understanding by connecting sons and daughters on both sides who lost fathers in the vietnam war,22 Fuller Brook Ave,Needham,MA,02492,42.287535,-71.257954,organization,2023-10-10 19:15:12,1 month ago,WHSV,15939,475616231
1946387,Massachusetts Breastfeeding Coalition Inc,1946387,Massachusetts Breastfeeding Coalition Inc,Education,PO Box 12,North Andover,MA,01845,-0.001,0.001,organization,2023-10-10 18:52:16,1 month ago,"WHLTH,WHSV",15400,043358624
1647540,Masconomet Girls Soccer Association Inc Masco Girls Soccer Boosters,1647540,Masconomet Girls Soccer Association Inc Masco Girls Soccer Boosters,,6 Park St,Topsfield,MA,01983,42.638816,-70.95139800000001,organization,2023-10-10 19:07:14,1 month ago,GIRL,14901,383915811
1258060,Mahila Partnership A Grass Roots Womens Initiative Inc,1258060,Mahila Partnership A Grass Roots Womens Initiative Inc,Mahila partnership addresses the most pressing health and hygiene needs of women and girls following disasters.,ONE INTERNATIONAL PLACE,BOSTON,MA,02110,42.354719,-71.051148,organization,2022-07-21 23:27:44,1 year ago,"WHSV,WSW",14786,640960439
1620814,Fhs Girls Hockey Association Inc,1620814,Fhs Girls Hockey Association Inc,,PO Box 104,Franklin,MA,02038,0.001,-0.001,organization,2023-10-10 19:13:41,1 month ago,GIRL,14580,472430953
1946134,Arnold L Anderson House Inc Kathleen Obrien,1946134,Arnold L Anderson House Inc Kathleen Obrien,Meeting house for local girl scout troops serving 100 scouts annually,15 4th St,Attleboro,MA,02703,0.001,-0.001,organization,2023-10-10 20:12:30,1 month ago,"GV,WSW",14529,042700587
